trein_id,dienst_datum,reizigers,zitplaatsen_beschikbaar,bezettingsgraad_pct
SPR2024,2024-08-17,454,540,84.1
IC1002,2024-08-17,333,280,118.9
IC1023,2024-08-17,466,560,83.2
IC1025,2024-08-17,317,340,93.2
IC1043,2024-08-17,324,480,67.5
IC1021,2024-08-17,459,480,95.6
IC1007,2024-08-17,522,510,102.4
IC1015,2024-08-17,559,640,87.3
IC1012,2024-08-17,336,320,105.0
IC1001,2024-08-17,309,340,90.9
IC1042,2024-08-17,431,480,89.8
IC1005,2024-08-17,322,360,89.4
SPR2028,2024-08-17,408,340,120.0
IC1022,2024-08-17,355,320,110.9
SPR2004,2024-08-17,441,480,91.9
SPR2009,2024-08-17,502,480,104.6
IC1046,2024-08-17,847,720,117.6
IC1027,2024-08-17,625,680,91.9
SPR2018,2024-08-17,809,680,119.0
IC1013,2024-08-17,260,360,72.2
SPR2000,2024-08-17,649,640,101.4
SPR2008,2024-08-17,460,540,85.2
SPR2025,2024-08-17,321,480,66.9
IC1033,2024-08-17,624,510,122.4
SPR2026,2024-08-17,452,480,94.2
IC1014,2024-08-17,528,540,97.8
IC1036,2024-08-17,327,340,96.2
IC1016,2024-08-17,705,720,97.9
SPR2022,2024-08-17,424,420,101.0
SPR2008,2024-08-18,617,510,121.0
IC1047,2024-08-18,530,420,126.2
IC1027,2024-08-18,372,360,103.3
IC1023,2024-08-18,440,510,86.3
IC1016,2024-08-18,403,420,96.0
SPR2022,2024-08-18,742,680,109.1
SPR2003,2024-08-18,698,720,96.9
SPR2019,2024-08-18,328,420,78.1
IC1007,2024-08-18,573,560,102.3
IC1005,2024-08-18,879,720,122.1
SPR2020,2024-08-18,215,320,67.2
IC1009,2024-08-18,363,560,64.8
IC1015,2024-08-18,923,720,128.2
IC1012,2024-08-18,418,360,116.1
IC1036,2024-08-18,568,640,88.8
IC1026,2024-08-18,210,340,61.8
SPR2009,2024-08-18,676,540,125.2
IC1025,2024-08-18,554,480,115.4
SPR2010,2024-08-18,369,360,102.5
IC1000,2024-08-18,554,480,115.4
IC1037,2024-08-18,499,480,104.0
SPR2024,2024-08-18,578,540,107.0
IC1022,2024-08-18,419,340,123.2
SPR2016,2024-08-18,566,640,88.4
SPR2023,2024-08-18,271,280,96.8
SPR2015,2024-08-18,550,480,114.6
SPR2004,2024-08-18,402,510,78.8
SPR2028,2024-08-18,520,510,102.0
IC1014,2024-08-18,236,280,84.3
IC1034,2024-08-18,355,560,63.4
IC1042,2024-08-18,226,320,70.6
IC1011,2024-08-18,489,720,67.9
IC1033,2024-08-18,413,420,98.3
IC1018,2024-08-18,232,340,68.2
IC1029,2024-08-18,548,560,97.9
IC1041,2024-08-18,467,420,111.2
IC1013,2024-08-18,333,320,104.1
SPR2025,2024-08-18,573,510,112.4
SPR2027,2024-08-18,679,720,94.3
SPR2007,2024-08-18,402,360,111.7
IC1041,2024-08-19,646,560,115.4
IC1034,2024-08-19,496,640,77.5
IC1005,2024-08-19,671,560,119.8
IC1004,2024-08-19,853,680,125.4
IC1042,2024-08-19,711,640,111.1
SPR2020,2024-08-19,460,360,127.8
IC1024,2024-08-19,180,280,64.3
SPR2003,2024-08-19,451,640,70.5
SPR2007,2024-08-19,517,420,123.1
IC1000,2024-08-19,348,560,62.1
SPR2025,2024-08-19,515,510,101.0
SPR2026,2024-08-19,567,720,78.8
SPR2014,2024-08-19,514,560,91.8
IC1043,2024-08-19,295,340,86.8
IC1035,2024-08-19,351,480,73.1
IC1009,2024-08-19,424,420,101.0
IC1045,2024-08-19,252,340,74.1
IC1028,2024-08-19,637,720,88.5
IC1027,2024-08-19,364,320,113.8
IC1048,2024-08-19,363,340,106.8
SPR2005,2024-08-19,379,360,105.3
IC1047,2024-08-19,608,640,95.0
SPR2006,2024-08-19,468,640,73.1
IC1014,2024-08-19,328,360,91.1
IC1044,2024-08-19,315,340,92.6
IC1040,2024-08-19,311,420,74.0
SPR2002,2024-08-19,735,720,102.1
IC1008,2024-08-19,690,720,95.8
SPR2010,2024-08-19,265,320,82.8
SPR2000,2024-08-19,402,540,74.4
IC1003,2024-08-19,377,540,69.8
IC1007,2024-08-19,389,320,121.6
SPR2008,2024-08-19,528,420,125.7
SPR2011,2024-08-19,633,540,117.2
IC1036,2024-08-19,690,680,101.5
SPR2024,2024-08-19,534,420,127.1
IC1025,2024-08-19,389,420,92.6
IC1013,2024-08-19,429,680,63.1
IC1019,2024-08-19,620,720,86.1
SPR2015,2024-08-19,304,420,72.4
SPR2013,2024-08-20,390,360,108.3
IC1048,2024-08-20,226,280,80.7
IC1013,2024-08-20,668,720,92.8
IC1033,2024-08-20,902,720,125.3
SPR2009,2024-08-20,440,340,129.4
IC1040,2024-08-20,350,360,97.2
IC1025,2024-08-20,507,640,79.2
SPR2002,2024-08-20,326,360,90.6
IC1026,2024-08-20,679,560,121.2
IC1002,2024-08-20,214,280,76.4
SPR2003,2024-08-20,270,420,64.3
SPR2017,2024-08-20,422,360,117.2
IC1011,2024-08-20,543,560,97.0
IC1006,2024-08-20,589,480,122.7
IC1012,2024-08-20,388,360,107.8
IC1007,2024-08-20,349,560,62.3
SPR2005,2024-08-20,552,480,115.0
IC1028,2024-08-20,374,510,73.3
IC1036,2024-08-20,289,420,68.8
IC1047,2024-08-20,556,560,99.3
IC1030,2024-08-20,581,640,90.8
SPR2010,2024-08-20,454,560,81.1
SPR2027,2024-08-20,647,640,101.1
IC1046,2024-08-20,470,420,111.9
IC1049,2024-08-20,642,680,94.4
SPR2021,2024-08-20,552,480,115.0
IC1009,2024-08-20,607,680,89.3
IC1015,2024-08-20,265,280,94.6
IC1014,2024-08-20,706,720,98.1
SPR2029,2024-08-20,418,510,82.0
SPR2001,2024-08-20,273,320,85.3
IC1038,2024-08-20,306,320,95.6
SPR2015,2024-08-20,779,640,121.7
IC1021,2024-08-20,502,510,98.4
SPR2023,2024-08-20,324,480,67.5
IC1032,2024-08-20,400,360,111.1
SPR2000,2024-08-20,615,640,96.1
IC1042,2024-08-20,492,560,87.9
IC1022,2024-08-20,368,340,108.2
IC1045,2024-08-20,200,280,71.4
SPR2007,2024-08-21,367,320,114.7
SPR2005,2024-08-21,748,680,110.0
IC1027,2024-08-21,350,480,72.9
SPR2013,2024-08-21,572,480,119.2
SPR2020,2024-08-21,499,680,73.4
SPR2029,2024-08-21,343,320,107.2
SPR2024,2024-08-21,274,320,85.6
SPR2015,2024-08-21,722,640,112.8
IC1023,2024-08-21,204,320,63.7
IC1008,2024-08-21,433,560,77.3
IC1009,2024-08-21,631,680,92.8
IC1005,2024-08-21,748,680,110.0
IC1036,2024-08-21,700,680,102.9
IC1001,2024-08-21,684,540,126.7
IC1035,2024-08-21,356,360,98.9
SPR2012,2024-08-21,389,480,81.0
IC1016,2024-08-21,460,510,90.2
SPR2023,2024-08-21,365,560,65.2
IC1032,2024-08-21,463,680,68.1
IC1047,2024-08-21,404,420,96.2
SPR2022,2024-08-21,654,510,128.2
IC1041,2024-08-21,393,510,77.1
IC1039,2024-08-21,480,420,114.3
SPR2010,2024-08-21,291,340,85.6
IC1026,2024-08-21,398,640,62.2
IC1019,2024-08-21,364,510,71.4
SPR2000,2024-08-21,558,540,103.3
IC1045,2024-08-21,517,680,76.0
IC1015,2024-08-21,813,680,119.6
SPR2021,2024-08-21,308,360,85.6
IC1025,2024-08-21,212,280,75.7
IC1004,2024-08-21,389,340,114.4
IC1000,2024-08-21,227,320,70.9
IC1012,2024-08-21,861,680,126.6
IC1007,2024-08-21,275,360,76.4
SPR2004,2024-08-21,421,360,116.9
SPR2008,2024-08-21,346,360,96.1
IC1022,2024-08-21,469,420,111.7
IC1044,2024-08-21,292,420,69.5
SPR2017,2024-08-21,477,640,74.5
SPR2020,2024-08-22,531,720,73.8
IC1026,2024-08-22,235,340,69.1
IC1007,2024-08-22,377,480,78.5
SPR2023,2024-08-22,380,320,118.8
SPR2016,2024-08-22,606,540,112.2
IC1014,2024-08-22,521,640,81.4
IC1027,2024-08-22,462,540,85.6
IC1012,2024-08-22,713,640,111.4
SPR2019,2024-08-22,329,280,117.5
IC1017,2024-08-22,251,280,89.6
IC1036,2024-08-22,536,480,111.7
IC1031,2024-08-22,638,640,99.7
IC1025,2024-08-22,414,320,129.4
IC1022,2024-08-22,346,320,108.1
SPR2004,2024-08-22,625,560,111.6
IC1034,2024-08-22,809,680,119.0
IC1047,2024-08-22,391,560,69.8
SPR2027,2024-08-22,617,720,85.7
SPR2029,2024-08-22,453,480,94.4
IC1043,2024-08-22,508,720,70.6
IC1044,2024-08-22,477,560,85.2
IC1000,2024-08-22,302,280,107.9
SPR2028,2024-08-22,263,340,77.4
IC1004,2024-08-22,262,280,93.6
SPR2012,2024-08-22,389,560,69.5
SPR2005,2024-08-22,346,510,67.8
IC1045,2024-08-22,462,540,85.6
IC1040,2024-08-22,354,320,110.6
IC1013,2024-08-22,493,510,96.7
IC1005,2024-08-22,499,480,104.0
IC1037,2024-08-22,370,420,88.1
IC1023,2024-08-22,282,280,100.7
IC1041,2024-08-22,638,680,93.8
IC1032,2024-08-22,491,560,87.7
SPR2007,2024-08-22,197,320,61.6
IC1024,2024-08-22,572,480,119.2
SPR2026,2024-08-22,531,420,126.4
SPR2010,2024-08-22,271,280,96.8
IC1042,2024-08-22,310,340,91.2
SPR2006,2024-08-22,317,280,113.2
IC1044,2024-08-23,292,480,60.8
IC1039,2024-08-23,195,280,69.6
IC1045,2024-08-23,381,480,79.4
IC1000,2024-08-23,355,540,65.7
IC1030,2024-08-23,214,340,62.9
SPR2014,2024-08-23,402,320,125.6
SPR2002,2024-08-23,306,420,72.9
IC1016,2024-08-23,517,510,101.4
SPR2007,2024-08-23,703,720,97.6
IC1015,2024-08-23,256,320,80.0
SPR2028,2024-08-23,294,280,105.0
IC1004,2024-08-23,596,720,82.8
SPR2005,2024-08-23,496,540,91.9
SPR2026,2024-08-23,554,640,86.6
IC1027,2024-08-23,791,640,123.6
IC1025,2024-08-23,900,720,125.0
SPR2019,2024-08-23,439,510,86.1
IC1031,2024-08-23,494,640,77.2
SPR2027,2024-08-23,568,510,111.4
SPR2006,2024-08-23,344,420,81.9
IC1010,2024-08-23,636,680,93.5
IC1024,2024-08-23,470,480,97.9
IC1049,2024-08-23,542,420,129.0
IC1029,2024-08-23,277,320,86.6
IC1036,2024-08-23,319,360,88.6
SPR2025,2024-08-23,362,560,64.6
IC1007,2024-08-23,510,480,106.2
IC1040,2024-08-23,396,540,73.3
IC1034,2024-08-23,700,680,102.9
IC1008,2024-08-23,523,680,76.9
IC1018,2024-08-23,605,480,126.0
SPR2018,2024-08-23,446,680,65.6
IC1047,2024-08-23,800,640,125.0
IC1011,2024-08-23,335,340,98.5
SPR2020,2024-08-23,703,560,125.5
SPR2023,2024-08-23,302,320,94.4
IC1020,2024-08-23,176,280,62.9
SPR2013,2024-08-23,398,540,73.7
IC1022,2024-08-23,575,680,84.6
SPR2029,2024-08-23,452,360,125.6
IC1012,2024-08-24,633,560,113.0
SPR2009,2024-08-24,571,560,102.0
IC1030,2024-08-24,326,360,90.6
SPR2027,2024-08-24,584,640,91.2
IC1006,2024-08-24,380,360,105.6
IC1048,2024-08-24,618,560,110.4
IC1003,2024-08-24,298,320,93.1
SPR2008,2024-08-24,417,360,115.8
IC1020,2024-08-24,522,540,96.7
IC1004,2024-08-24,537,560,95.9
IC1046,2024-08-24,716,680,105.3
IC1045,2024-08-24,786,680,115.6
IC1025,2024-08-24,346,340,101.8
IC1021,2024-08-24,635,510,124.5
IC1010,2024-08-24,679,560,121.2
IC1039,2024-08-24,820,720,113.9
IC1036,2024-08-24,258,280,92.1
SPR2026,2024-08-24,329,320,102.8
IC1022,2024-08-24,458,480,95.4
IC1026,2024-08-24,193,320,60.3
SPR2013,2024-08-24,766,720,106.4
SPR2022,2024-08-24,446,360,123.9
SPR2012,2024-08-24,616,640,96.2
SPR2011,2024-08-24,201,280,71.8
IC1032,2024-08-24,331,360,91.9
IC1015,2024-08-24,325,540,60.2
SPR2028,2024-08-24,469,420,111.7
IC1009,2024-08-24,598,560,106.8
SPR2004,2024-08-24,443,420,105.5
IC1018,2024-08-24,379,420,90.2
IC1029,2024-08-24,367,420,87.4
IC1016,2024-08-24,332,420,79.0
IC1042,2024-08-24,422,340,124.1
SPR2014,2024-08-24,437,510,85.7
IC1001,2024-08-24,336,340,98.8
IC1027,2024-08-24,294,320,91.9
IC1037,2024-08-24,361,340,106.2
SPR2015,2024-08-24,656,510,128.6
IC1049,2024-08-24,563,560,100.5
SPR2010,2024-08-24,495,560,88.4
IC1040,2024-08-25,573,560,102.3
IC1035,2024-08-25,199,320,62.2
SPR2006,2024-08-25,394,320,123.1
SPR2016,2024-08-25,244,340,71.8
SPR2003,2024-08-25,313,320,97.8
IC1007,2024-08-25,441,510,86.5
SPR2021,2024-08-25,765,640,119.5
IC1026,2024-08-25,917,720,127.4
SPR2013,2024-08-25,308,480,64.2
IC1003,2024-08-25,536,720,74.4
SPR2001,2024-08-25,334,280,119.3
IC1015,2024-08-25,440,480,91.7
IC1043,2024-08-25,375,360,104.2
IC1041,2024-08-25,619,720,86.0
SPR2010,2024-08-25,525,540,97.2
IC1028,2024-08-25,566,720,78.6
IC1000,2024-08-25,688,680,101.2
IC1037,2024-08-25,307,340,90.3
SPR2005,2024-08-25,549,510,107.6
IC1046,2024-08-25,738,720,102.5
IC1024,2024-08-25,353,510,69.2
IC1014,2024-08-25,410,560,73.2
IC1030,2024-08-25,172,280,61.4
IC1048,2024-08-25,578,680,85.0
IC1009,2024-08-25,268,340,78.8
SPR2007,2024-08-25,236,360,65.6
SPR2011,2024-08-25,601,560,107.3
IC1039,2024-08-25,462,420,110.0
IC1023,2024-08-25,510,480,106.2
IC1008,2024-08-25,389,510,76.3
IC1006,2024-08-25,530,510,103.9
IC1010,2024-08-25,484,560,86.4
IC1002,2024-08-25,412,680,60.6
SPR2012,2024-08-25,459,360,127.5
IC1036,2024-08-25,617,560,110.2
SPR2027,2024-08-25,429,560,76.6
IC1005,2024-08-25,293,360,81.4
SPR2020,2024-08-25,688,560,122.9
SPR2017,2024-08-25,326,420,77.6
IC1044,2024-08-25,451,680,66.3
IC1009,2024-08-26,808,680,118.8
IC1012,2024-08-26,457,420,108.8
SPR2013,2024-08-26,627,640,98.0
IC1007,2024-08-26,474,480,98.8
SPR2029,2024-08-26,367,340,107.9
SPR2007,2024-08-26,346,280,123.6
IC1013,2024-08-26,658,560,117.5
IC1037,2024-08-26,488,640,76.2
IC1040,2024-08-26,504,480,105.0
SPR2028,2024-08-26,363,340,106.8
SPR2004,2024-08-26,599,510,117.5
SPR2011,2024-08-26,668,540,123.7
IC1045,2024-08-26,217,340,63.8
IC1031,2024-08-26,452,680,66.5
IC1034,2024-08-26,279,420,66.4
IC1035,2024-08-26,607,560,108.4
IC1005,2024-08-26,524,420,124.8
SPR2017,2024-08-26,685,680,100.7
IC1023,2024-08-26,558,560,99.6
IC1029,2024-08-26,855,720,118.8
SPR2021,2024-08-26,362,280,129.3
IC1030,2024-08-26,604,480,125.8
SPR2022,2024-08-26,348,340,102.4
IC1008,2024-08-26,701,540,129.8
SPR2005,2024-08-26,464,420,110.5
IC1024,2024-08-26,523,480,109.0
SPR2008,2024-08-26,227,340,66.8
IC1019,2024-08-26,452,560,80.7
IC1006,2024-08-26,685,680,100.7
IC1014,2024-08-26,457,420,108.8
SPR2018,2024-08-26,415,560,74.1
SPR2027,2024-08-26,653,560,116.6
IC1039,2024-08-26,436,360,121.1
IC1003,2024-08-26,813,680,119.6
IC1000,2024-08-26,546,560,97.5
IC1011,2024-08-26,452,540,83.7
SPR2009,2024-08-26,333,280,118.9
IC1038,2024-08-26,570,510,111.8
IC1048,2024-08-26,451,720,62.6
SPR2015,2024-08-26,608,640,95.0
SPR2010,2024-08-27,423,360,117.5
IC1037,2024-08-27,539,540,99.8
IC1043,2024-08-27,401,510,78.6
SPR2012,2024-08-27,207,340,60.9
SPR2019,2024-08-27,386,510,75.7
SPR2015,2024-08-27,370,360,102.8
IC1038,2024-08-27,419,540,77.6
IC1045,2024-08-27,389,640,60.8
IC1021,2024-08-27,415,640,64.8
IC1009,2024-08-27,242,280,86.4
IC1012,2024-08-27,444,480,92.5
IC1035,2024-08-27,769,680,113.1
SPR2018,2024-08-27,352,360,97.8
IC1004,2024-08-27,412,360,114.4
SPR2021,2024-08-27,296,420,70.5
SPR2009,2024-08-27,270,320,84.4
IC1019,2024-08-27,490,510,96.1
IC1022,2024-08-27,342,560,61.1
SPR2020,2024-08-27,814,640,127.2
SPR2028,2024-08-27,897,720,124.6
SPR2013,2024-08-27,447,420,106.4
SPR2017,2024-08-27,509,680,74.9
SPR2023,2024-08-27,390,560,69.6
IC1024,2024-08-27,439,360,121.9
IC1014,2024-08-27,408,510,80.0
IC1011,2024-08-27,293,340,86.2
SPR2008,2024-08-27,368,420,87.6
SPR2025,2024-08-27,509,680,74.9
IC1042,2024-08-27,797,720,110.7
SPR2007,2024-08-27,320,320,100.0
IC1018,2024-08-27,659,540,122.0
IC1003,2024-08-27,384,510,75.3
SPR2005,2024-08-27,427,510,83.7
IC1025,2024-08-27,264,280,94.3
SPR2002,2024-08-27,521,560,93.0
IC1008,2024-08-27,360,280,128.6
SPR2027,2024-08-27,518,510,101.6
IC1027,2024-08-27,638,720,88.6
IC1030,2024-08-27,255,320,79.7
IC1026,2024-08-27,642,640,100.3
IC1039,2024-08-28,628,640,98.1
IC1014,2024-08-28,611,640,95.5
SPR2003,2024-08-28,403,320,125.9
SPR2028,2024-08-28,400,420,95.2
IC1027,2024-08-28,258,340,75.9
IC1000,2024-08-28,226,320,70.6
IC1017,2024-08-28,395,320,123.4
SPR2023,2024-08-28,701,540,129.8
IC1005,2024-08-28,324,320,101.2
IC1041,2024-08-28,310,280,110.7
IC1033,2024-08-28,286,320,89.4
IC1010,2024-08-28,866,720,120.3
SPR2009,2024-08-28,353,420,84.0
SPR2029,2024-08-28,171,280,61.1
IC1045,2024-08-28,300,480,62.5
IC1026,2024-08-28,753,640,117.7
IC1034,2024-08-28,644,720,89.4
SPR2006,2024-08-28,689,540,127.6
IC1020,2024-08-28,285,320,89.1
SPR2002,2024-08-28,403,320,125.9
IC1011,2024-08-28,260,280,92.9
IC1024,2024-08-28,751,680,110.4
IC1037,2024-08-28,386,480,80.4
IC1018,2024-08-28,354,360,98.3
IC1001,2024-08-28,447,540,82.8
IC1042,2024-08-28,386,360,107.2
SPR2019,2024-08-28,318,420,75.7
IC1035,2024-08-28,612,720,85.0
IC1030,2024-08-28,563,540,104.3
SPR2018,2024-08-28,292,360,81.1
SPR2001,2024-08-28,509,640,79.5
IC1040,2024-08-28,554,640,86.6
SPR2016,2024-08-28,527,510,103.3
SPR2024,2024-08-28,283,340,83.2
SPR2025,2024-08-28,461,510,90.4
IC1036,2024-08-28,295,480,61.5
IC1025,2024-08-28,697,640,108.9
IC1022,2024-08-28,490,420,116.7
IC1021,2024-08-28,801,680,117.8
SPR2015,2024-08-28,315,320,98.4
SPR2001,2024-08-29,430,480,89.6
IC1045,2024-08-29,233,320,72.8
SPR2000,2024-08-29,381,360,105.8
IC1017,2024-08-29,281,280,100.4
IC1027,2024-08-29,324,360,90.0
IC1015,2024-08-29,741,720,102.9
IC1047,2024-08-29,862,680,126.8
SPR2018,2024-08-29,472,680,69.4
SPR2020,2024-08-29,433,340,127.4
SPR2009,2024-08-29,679,680,99.9
SPR2007,2024-08-29,603,510,118.2
IC1049,2024-08-29,725,560,129.5
SPR2027,2024-08-29,349,280,124.6
IC1016,2024-08-29,299,340,87.9
IC1005,2024-08-29,257,280,91.8
IC1028,2024-08-29,491,480,102.3
SPR2025,2024-08-29,439,420,104.5
IC1048,2024-08-29,516,680,75.9
SPR2021,2024-08-29,808,640,126.2
IC1011,2024-08-29,424,360,117.8
IC1013,2024-08-29,497,720,69.0
SPR2003,2024-08-29,543,420,129.3
SPR2019,2024-08-29,467,360,129.7
IC1026,2024-08-29,474,560,84.6
IC1043,2024-08-29,764,640,119.4
SPR2022,2024-08-29,375,480,78.1
IC1041,2024-08-29,256,360,71.1
SPR2008,2024-08-29,503,420,119.8
IC1033,2024-08-29,476,480,99.2
SPR2013,2024-08-29,205,320,64.1
SPR2002,2024-08-29,496,420,118.1
IC1042,2024-08-29,590,680,86.8
SPR2016,2024-08-29,201,280,71.8
SPR2024,2024-08-29,271,280,96.8
SPR2014,2024-08-29,594,640,92.8
IC1019,2024-08-29,557,480,116.0
IC1006,2024-08-29,336,360,93.3
IC1037,2024-08-29,511,480,106.5
IC1038,2024-08-29,576,680,84.7
IC1021,2024-08-29,345,510,67.6
IC1040,2024-08-30,264,420,62.9
SPR2011,2024-08-30,230,280,82.1
SPR2020,2024-08-30,768,720,106.7
IC1031,2024-08-30,340,560,60.7
SPR2015,2024-08-30,371,480,77.3
IC1000,2024-08-30,508,720,70.6
SPR2018,2024-08-30,314,340,92.4
SPR2024,2024-08-30,628,560,112.1
IC1043,2024-08-30,710,720,98.6
IC1009,2024-08-30,574,560,102.5
IC1011,2024-08-30,908,720,126.1
IC1018,2024-08-30,496,540,91.9
IC1007,2024-08-30,842,720,116.9
IC1021,2024-08-30,302,360,83.9
IC1003,2024-08-30,558,540,103.3
IC1034,2024-08-30,773,680,113.7
IC1030,2024-08-30,565,480,117.7
IC1026,2024-08-30,362,480,75.4
SPR2001,2024-08-30,217,280,77.5
IC1041,2024-08-30,552,640,86.2
SPR2026,2024-08-30,248,320,77.5
IC1017,2024-08-30,625,640,97.7
IC1027,2024-08-30,419,360,116.4
IC1008,2024-08-30,240,340,70.6
IC1032,2024-08-30,601,680,88.4
SPR2019,2024-08-30,532,480,110.8
IC1037,2024-08-30,611,560,109.1
IC1023,2024-08-30,414,540,76.7
IC1025,2024-08-30,509,480,106.0
SPR2022,2024-08-30,817,640,127.7
IC1035,2024-08-30,290,280,103.6
SPR2014,2024-08-30,596,720,82.8
SPR2025,2024-08-30,489,510,95.9
SPR2017,2024-08-30,284,340,83.5
IC1006,2024-08-30,661,680,97.2
SPR2029,2024-08-30,760,640,118.8
SPR2021,2024-08-30,194,280,69.3
IC1010,2024-08-30,604,680,88.8
IC1047,2024-08-30,292,280,104.3
SPR2016,2024-08-30,259,280,92.5
IC1020,2024-08-31,780,680,114.7
SPR2006,2024-08-31,484,680,71.2
SPR2007,2024-08-31,618,510,121.2
SPR2015,2024-08-31,693,540,128.3
SPR2000,2024-08-31,408,480,85.0
IC1033,2024-08-31,346,510,67.8
IC1001,2024-08-31,439,340,129.1
IC1047,2024-08-31,355,420,84.5
IC1045,2024-08-31,680,720,94.4
SPR2022,2024-08-31,323,420,76.9
IC1049,2024-08-31,344,540,63.7
SPR2002,2024-08-31,467,680,68.7
SPR2027,2024-08-31,214,280,76.4
SPR2013,2024-08-31,878,680,129.1
IC1046,2024-08-31,787,680,115.7
IC1043,2024-08-31,304,340,89.4
IC1024,2024-08-31,419,510,82.2
IC1041,2024-08-31,252,360,70.0
IC1036,2024-08-31,601,640,93.9
IC1027,2024-08-31,419,340,123.2
IC1026,2024-08-31,414,320,129.4
IC1039,2024-08-31,664,540,123.0
IC1010,2024-08-31,413,640,64.5
IC1003,2024-08-31,341,480,71.0
IC1002,2024-08-31,356,510,69.8
IC1004,2024-08-31,399,560,71.2
SPR2021,2024-08-31,384,560,68.6
IC1040,2024-08-31,186,280,66.4
IC1011,2024-08-31,355,420,84.5
SPR2005,2024-08-31,362,510,71.0
SPR2014,2024-08-31,448,640,70.0
SPR2029,2024-08-31,618,640,96.6
SPR2017,2024-08-31,237,320,74.1
IC1021,2024-08-31,253,420,60.2
SPR2012,2024-08-31,521,480,108.5
IC1034,2024-08-31,265,320,82.8
SPR2024,2024-08-31,379,340,111.5
SPR2019,2024-08-31,833,680,122.5
IC1032,2024-08-31,898,720,124.7
IC1042,2024-08-31,202,280,72.1
IC1043,2024-09-01,728,680,107.1
IC1009,2024-09-01,182,280,65.0
IC1012,2024-09-01,314,340,92.4
SPR2025,2024-09-01,458,510,89.8
IC1038,2024-09-01,356,480,74.2
IC1022,2024-09-01,822,720,114.2
SPR2017,2024-09-01,892,720,123.9
IC1013,2024-09-01,437,560,78.0
IC1032,2024-09-01,418,540,77.4
IC1037,2024-09-01,309,420,73.6
SPR2005,2024-09-01,551,510,108.0
SPR2024,2024-09-01,326,510,63.9
SPR2014,2024-09-01,309,480,64.4
IC1014,2024-09-01,404,560,72.1
SPR2029,2024-09-01,274,280,97.9
SPR2010,2024-09-01,264,340,77.6
IC1024,2024-09-01,697,540,129.1
IC1000,2024-09-01,596,680,87.6
SPR2018,2024-09-01,297,320,92.8
SPR2000,2024-09-01,329,510,64.5
IC1008,2024-09-01,525,480,109.4
IC1002,2024-09-01,622,540,115.2
SPR2026,2024-09-01,350,420,83.3
SPR2028,2024-09-01,354,320,110.6
IC1026,2024-09-01,486,640,75.9
IC1016,2024-09-01,324,280,115.7
IC1017,2024-09-01,333,340,97.9
IC1005,2024-09-01,421,480,87.7
IC1021,2024-09-01,529,480,110.2
SPR2021,2024-09-01,494,480,102.9
IC1015,2024-09-01,622,640,97.2
IC1028,2024-09-01,209,280,74.6
SPR2015,2024-09-01,430,360,119.4
IC1042,2024-09-01,577,640,90.2
IC1048,2024-09-01,437,480,91.0
SPR2004,2024-09-01,503,680,74.0
IC1006,2024-09-01,638,510,125.1
SPR2019,2024-09-01,533,540,98.7
SPR2012,2024-09-01,258,280,92.1
IC1036,2024-09-01,654,510,128.2
IC1002,2024-09-02,410,480,85.4
IC1011,2024-09-02,223,360,61.9
SPR2001,2024-09-02,410,540,75.9
SPR2002,2024-09-02,628,560,112.1
IC1021,2024-09-02,397,560,70.9
IC1013,2024-09-02,226,320,70.6
SPR2021,2024-09-02,468,510,91.8
SPR2009,2024-09-02,495,540,91.7
IC1014,2024-09-02,295,320,92.2
SPR2004,2024-09-02,406,540,75.2
SPR2015,2024-09-02,258,360,71.7
IC1027,2024-09-02,580,510,113.7
IC1001,2024-09-02,695,680,102.2
IC1031,2024-09-02,395,480,82.3
IC1009,2024-09-02,376,510,73.7
IC1030,2024-09-02,619,510,121.4
IC1026,2024-09-02,194,280,69.3
SPR2025,2024-09-02,282,280,100.7
SPR2026,2024-09-02,431,420,102.6
IC1006,2024-09-02,815,680,119.9
IC1033,2024-09-02,435,680,64.0
IC1015,2024-09-02,521,640,81.4
IC1018,2024-09-02,689,540,127.6
IC1044,2024-09-02,359,360,99.7
IC1012,2024-09-02,285,320,89.1
IC1029,2024-09-02,443,540,82.0
IC1025,2024-09-02,359,510,70.4
SPR2029,2024-09-02,307,420,73.1
IC1036,2024-09-02,481,420,114.5
IC1022,2024-09-02,277,360,76.9
SPR2014,2024-09-02,482,640,75.3
SPR2019,2024-09-02,526,640,82.2
SPR2024,2024-09-02,576,510,112.9
IC1028,2024-09-02,375,420,89.3
IC1000,2024-09-02,446,720,61.9
IC1017,2024-09-02,268,280,95.7
SPR2012,2024-09-02,405,510,79.4
IC1020,2024-09-02,469,510,92.0
IC1023,2024-09-02,584,480,121.7
IC1049,2024-09-02,309,420,73.6
IC1039,2024-09-03,267,320,83.4
SPR2023,2024-09-03,908,720,126.1
IC1034,2024-09-03,776,680,114.1
SPR2017,2024-09-03,269,340,79.1
IC1015,2024-09-03,343,510,67.3
IC1036,2024-09-03,351,280,125.4
IC1009,2024-09-03,252,360,70.0
IC1037,2024-09-03,581,680,85.4
IC1022,2024-09-03,349,420,83.1
IC1001,2024-09-03,463,680,68.1
SPR2022,2024-09-03,227,340,66.8
SPR2000,2024-09-03,382,480,79.6
IC1003,2024-09-03,480,560,85.7
IC1008,2024-09-03,715,560,127.7
IC1040,2024-09-03,497,510,97.5
IC1017,2024-09-03,667,540,123.5
