trein_id,dienst_datum,materieeltype,aantal_bakken,totaal_zitplaatsen,staanplaatsen
SPR2023,2024-07-20,DDZ,4,340,160
SPR2009,2024-07-20,ICNG,4,320,160
IC1040,2024-07-20,VIRM,6,540,240
IC1046,2024-07-20,ICNG,8,640,320
IC1030,2024-07-20,ICNG,6,480,240
SPR2010,2024-07-20,ICNG,8,640,320
SPR2013,2024-07-20,DDZ,6,510,240
SPR2028,2024-07-20,ICNG,6,480,240
IC1004,2024-07-20,DDZ,6,510,240
IC1019,2024-07-20,SLT,4,280,160
IC1032,2024-07-20,SLT,4,280,160
IC1029,2024-07-20,VIRM,8,720,320
SPR2026,2024-07-20,VIRM,6,540,240
IC1045,2024-07-20,DDZ,6,510,240
IC1038,2024-07-21,SLT,4,280,160
SPR2005,2024-07-21,ICNG,8,640,320
SPR2013,2024-07-21,SLT,4,280,160
IC1009,2024-07-21,DDZ,4,340,160
IC1011,2024-07-21,DDZ,8,680,320
IC1030,2024-07-21,DDZ,4,340,160
IC1027,2024-07-21,DDZ,6,510,240
IC1017,2024-07-21,DDZ,8,680,320
IC1035,2024-07-21,DDZ,8,680,320
IC1010,2024-07-21,SLT,8,560,320
SPR2011,2024-07-21,ICNG,4,320,160
IC1001,2024-07-21,VIRM,4,360,160
SPR2024,2024-07-21,VIRM,4,360,160
IC1007,2024-07-21,SLT,4,280,160
IC1020,2024-07-21,SLT,4,280,160
IC1004,2024-07-21,DDZ,6,510,240
IC1008,2024-07-21,ICNG,6,480,240
IC1003,2024-07-21,VIRM,4,360,160
IC1026,2024-07-21,DDZ,4,340,160
SPR2028,2024-07-21,VIRM,4,360,160
SPR2020,2024-07-21,ICNG,4,320,160
IC1040,2024-07-21,SLT,4,280,160
IC1015,2024-07-21,ICNG,6,480,240
SPR2012,2024-07-21,DDZ,4,340,160
SPR2025,2024-07-21,DDZ,4,340,160
SPR2006,2024-07-21,VIRM,6,540,240
SPR2008,2024-07-21,ICNG,4,320,160
IC1039,2024-07-21,DDZ,6,510,240
IC1025,2024-07-21,ICNG,4,320,160
SPR2026,2024-07-21,VIRM,6,540,240
IC1023,2024-07-21,VIRM,4,360,160
IC1012,2024-07-21,DDZ,6,510,240
IC1048,2024-07-21,SLT,8,560,320
IC1031,2024-07-21,DDZ,8,680,320
IC1016,2024-07-21,ICNG,8,640,320
SPR2021,2024-07-21,SLT,6,420,240
IC1019,2024-07-21,VIRM,6,540,240
IC1006,2024-07-21,VIRM,4,360,160
IC1022,2024-07-21,DDZ,4,340,160
IC1032,2024-07-21,DDZ,8,680,320
IC1027,2024-07-22,ICNG,4,320,160
SPR2014,2024-07-22,DDZ,6,510,240
SPR2027,2024-07-22,ICNG,6,480,240
SPR2006,2024-07-22,VIRM,8,720,320
IC1011,2024-07-22,VIRM,6,540,240
IC1013,2024-07-22,DDZ,8,680,320
SPR2010,2024-07-22,SLT,8,560,320
IC1024,2024-07-22,ICNG,4,320,160
SPR2004,2024-07-22,DDZ,6,510,240
SPR2022,2024-07-22,ICNG,4,320,160
IC1045,2024-07-22,ICNG,6,480,240
IC1031,2024-07-22,ICNG,4,320,160
SPR2026,2024-07-22,VIRM,8,720,320
SPR2007,2024-07-22,DDZ,4,340,160
IC1014,2024-07-22,VIRM,8,720,320
IC1022,2024-07-22,SLT,6,420,240
SPR2017,2024-07-22,SLT,4,280,160
SPR2015,2024-07-22,SLT,4,280,160
SPR2002,2024-07-22,ICNG,6,480,240
IC1006,2024-07-22,DDZ,8,680,320
SPR2025,2024-07-22,ICNG,8,640,320
IC1032,2024-07-22,SLT,6,420,240
SPR2019,2024-07-22,ICNG,4,320,160
IC1044,2024-07-22,SLT,6,420,240
IC1000,2024-07-22,ICNG,6,480,240
IC1041,2024-07-22,DDZ,4,340,160
IC1010,2024-07-22,VIRM,6,540,240
IC1020,2024-07-22,ICNG,6,480,240
IC1016,2024-07-22,ICNG,8,640,320
IC1008,2024-07-22,VIRM,4,360,160
SPR2020,2024-07-22,DDZ,4,340,160
IC1046,2024-07-22,DDZ,8,680,320
SPR2016,2024-07-22,DDZ,4,340,160
IC1023,2024-07-22,VIRM,8,720,320
IC1033,2024-07-22,DDZ,4,340,160
IC1036,2024-07-22,DDZ,6,510,240
IC1015,2024-07-22,ICNG,6,480,240
IC1026,2024-07-22,DDZ,8,680,320
IC1038,2024-07-22,SLT,4,280,160
IC1005,2024-07-22,VIRM,6,540,240
IC1037,2024-07-23,SLT,4,280,160
IC1021,2024-07-23,DDZ,6,510,240
SPR2010,2024-07-23,DDZ,4,340,160
SPR2006,2024-07-23,ICNG,6,480,240
SPR2028,2024-07-23,VIRM,6,540,240
SPR2012,2024-07-23,VIRM,4,360,160
IC1005,2024-07-23,DDZ,4,340,160
SPR2018,2024-07-23,ICNG,8,640,320
IC1006,2024-07-23,SLT,4,280,160
IC1015,2024-07-23,DDZ,6,510,240
IC1034,2024-07-23,DDZ,8,680,320
SPR2014,2024-07-23,DDZ,8,680,320
IC1025,2024-07-23,SLT,6,420,240
IC1047,2024-07-23,VIRM,6,540,240
IC1024,2024-07-23,ICNG,6,480,240
SPR2020,2024-07-23,ICNG,6,480,240
SPR2025,2024-07-23,ICNG,8,640,320
SPR2027,2024-07-23,DDZ,6,510,240
IC1009,2024-07-23,VIRM,4,360,160
SPR2019,2024-07-23,SLT,4,280,160
SPR2021,2024-07-23,ICNG,4,320,160
SPR2003,2024-07-23,SLT,8,560,320
IC1008,2024-07-23,DDZ,4,340,160
IC1016,2024-07-23,DDZ,6,510,240
IC1045,2024-07-23,VIRM,8,720,320
IC1043,2024-07-23,DDZ,6,510,240
IC1019,2024-07-23,SLT,6,420,240
IC1004,2024-07-23,SLT,4,280,160
IC1014,2024-07-23,ICNG,8,640,320
IC1007,2024-07-23,SLT,8,560,320
SPR2013,2024-07-23,VIRM,4,360,160
IC1040,2024-07-23,SLT,8,560,320
SPR2002,2024-07-23,VIRM,4,360,160
IC1012,2024-07-23,ICNG,8,640,320
IC1023,2024-07-23,DDZ,4,340,160
IC1020,2024-07-23,DDZ,8,680,320
IC1032,2024-07-23,ICNG,6,480,240
IC1036,2024-07-23,SLT,4,280,160
SPR2000,2024-07-23,ICNG,8,640,320
IC1000,2024-07-23,VIRM,8,720,320
SPR2023,2024-07-24,SLT,4,280,160
IC1030,2024-07-24,SLT,8,560,320
SPR2024,2024-07-24,DDZ,4,340,160
IC1034,2024-07-24,SLT,4,280,160
IC1024,2024-07-24,DDZ,4,340,160
IC1004,2024-07-24,ICNG,6,480,240
SPR2016,2024-07-24,SLT,8,560,320
SPR2025,2024-07-24,SLT,4,280,160
SPR2020,2024-07-24,DDZ,4,340,160
IC1025,2024-07-24,ICNG,6,480,240
IC1007,2024-07-24,SLT,4,280,160
IC1019,2024-07-24,DDZ,4,340,160
IC1016,2024-07-24,VIRM,6,540,240
IC1033,2024-07-24,DDZ,6,510,240
IC1003,2024-07-24,VIRM,4,360,160
IC1002,2024-07-24,VIRM,8,720,320
IC1037,2024-07-24,DDZ,4,340,160
SPR2022,2024-07-24,VIRM,6,540,240
SPR2003,2024-07-24,VIRM,6,540,240
SPR2013,2024-07-24,DDZ,6,510,240
SPR2004,2024-07-24,ICNG,4,320,160
IC1027,2024-07-24,DDZ,8,680,320
IC1011,2024-07-24,SLT,4,280,160
SPR2011,2024-07-24,DDZ,6,510,240
IC1043,2024-07-24,ICNG,8,640,320
IC1023,2024-07-24,DDZ,4,340,160
IC1042,2024-07-24,ICNG,4,320,160
IC1006,2024-07-24,VIRM,8,720,320
SPR2001,2024-07-24,ICNG,4,320,160
SPR2006,2024-07-24,SLT,6,420,240
IC1049,2024-07-24,ICNG,8,640,320
IC1018,2024-07-24,SLT,6,420,240
IC1012,2024-07-24,SLT,4,280,160
IC1020,2024-07-24,SLT,4,280,160
SPR2021,2024-07-24,DDZ,4,340,160
SPR2005,2024-07-24,DDZ,8,680,320
IC1045,2024-07-24,DDZ,4,340,160
IC1001,2024-07-24,SLT,4,280,160
IC1015,2024-07-24,ICNG,8,640,320
SPR2007,2024-07-24,SLT,6,420,240
IC1024,2024-07-25,ICNG,6,480,240
IC1046,2024-07-25,ICNG,8,640,320
SPR2009,2024-07-25,VIRM,6,540,240
IC1010,2024-07-25,ICNG,8,640,320
IC1015,2024-07-25,VIRM,4,360,160
SPR2021,2024-07-25,SLT,8,560,320
IC1002,2024-07-25,DDZ,4,340,160
IC1025,2024-07-25,VIRM,8,720,320
IC1003,2024-07-25,DDZ,6,510,240
IC1007,2024-07-25,ICNG,4,320,160
SPR2004,2024-07-25,SLT,6,420,240
IC1049,2024-07-25,SLT,8,560,320
SPR2012,2024-07-25,VIRM,8,720,320
IC1040,2024-07-25,SLT,8,560,320
IC1044,2024-07-25,VIRM,4,360,160
IC1023,2024-07-25,VIRM,4,360,160
IC1042,2024-07-25,VIRM,8,720,320
IC1028,2024-07-25,DDZ,4,340,160
IC1030,2024-07-25,DDZ,6,510,240
SPR2003,2024-07-25,ICNG,4,320,160
IC1018,2024-07-25,SLT,6,420,240
SPR2001,2024-07-25,VIRM,4,360,160
IC1026,2024-07-25,SLT,8,560,320
SPR2011,2024-07-25,VIRM,6,540,240
IC1029,2024-07-25,DDZ,8,680,320
IC1043,2024-07-25,VIRM,4,360,160
IC1004,2024-07-25,VIRM,4,360,160
SPR2010,2024-07-25,VIRM,8,720,320
SPR2018,2024-07-25,ICNG,8,640,320
IC1047,2024-07-25,VIRM,8,720,320
SPR2025,2024-07-25,DDZ,8,680,320
SPR2020,2024-07-25,SLT,6,420,240
IC1033,2024-07-25,VIRM,4,360,160
SPR2013,2024-07-25,SLT,8,560,320
IC1048,2024-07-25,DDZ,8,680,320
IC1001,2024-07-25,SLT,8,560,320
IC1017,2024-07-25,VIRM,6,540,240
SPR2022,2024-07-25,SLT,6,420,240
IC1021,2024-07-25,SLT,8,560,320
IC1022,2024-07-25,DDZ,6,510,240
IC1006,2024-07-26,SLT,6,420,240
IC1010,2024-07-26,VIRM,4,360,160
IC1001,2024-07-26,VIRM,6,540,240
SPR2013,2024-07-26,SLT,8,560,320
SPR2000,2024-07-26,VIRM,6,540,240
IC1015,2024-07-26,DDZ,4,340,160
IC1045,2024-07-26,DDZ,6,510,240
IC1041,2024-07-26,SLT,8,560,320
IC1026,2024-07-26,SLT,4,280,160
IC1017,2024-07-26,DDZ,8,680,320
IC1000,2024-07-26,ICNG,6,480,240
SPR2004,2024-07-26,VIRM,4,360,160
SPR2010,2024-07-26,VIRM,6,540,240
IC1049,2024-07-26,SLT,6,420,240
IC1044,2024-07-26,VIRM,6,540,240
IC1022,2024-07-26,SLT,8,560,320
SPR2005,2024-07-26,VIRM,6,540,240
IC1003,2024-07-26,DDZ,4,340,160
SPR2023,2024-07-26,VIRM,4,360,160
IC1039,2024-07-26,DDZ,4,340,160
IC1031,2024-07-26,ICNG,4,320,160
SPR2011,2024-07-26,SLT,4,280,160
SPR2020,2024-07-26,SLT,6,420,240
IC1012,2024-07-26,VIRM,6,540,240
SPR2022,2024-07-26,SLT,8,560,320
IC1013,2024-07-26,ICNG,4,320,160
SPR2007,2024-07-26,ICNG,4,320,160
SPR2014,2024-07-26,SLT,4,280,160
IC1019,2024-07-26,DDZ,8,680,320
IC1018,2024-07-26,SLT,6,420,240
IC1005,2024-07-26,VIRM,6,540,240
SPR2015,2024-07-26,DDZ,6,510,240
IC1034,2024-07-26,VIRM,8,720,320
IC1036,2024-07-26,VIRM,4,360,160
IC1040,2024-07-26,SLT,8,560,320
IC1009,2024-07-26,DDZ,8,680,320
SPR2027,2024-07-26,VIRM,8,720,320
IC1027,2024-07-26,VIRM,8,720,320
IC1037,2024-07-26,SLT,8,560,320
IC1007,2024-07-26,DDZ,4,340,160
IC1043,2024-07-27,DDZ,6,510,240
IC1008,2024-07-27,VIRM,4,360,160
IC1025,2024-07-27,ICNG,6,480,240
SPR2001,2024-07-27,ICNG,4,320,160
SPR2020,2024-07-27,DDZ,8,680,320
IC1031,2024-07-27,ICNG,8,640,320
IC1003,2024-07-27,VIRM,6,540,240
IC1010,2024-07-27,SLT,8,560,320
IC1002,2024-07-27,ICNG,4,320,160
IC1042,2024-07-27,DDZ,6,510,240
IC1028,2024-07-27,SLT,8,560,320
IC1014,2024-07-27,DDZ,8,680,320
IC1016,2024-07-27,VIRM,8,720,320
IC1015,2024-07-27,DDZ,6,510,240
SPR2025,2024-07-27,VIRM,8,720,320
SPR2017,2024-07-27,VIRM,4,360,160
IC1037,2024-07-27,ICNG,6,480,240
IC1006,2024-07-27,ICNG,4,320,160
IC1000,2024-07-27,SLT,4,280,160
IC1023,2024-07-27,ICNG,4,320,160
IC1032,2024-07-27,DDZ,8,680,320
IC1046,2024-07-27,VIRM,4,360,160
SPR2003,2024-07-27,SLT,8,560,320
IC1030,2024-07-27,VIRM,4,360,160
IC1048,2024-07-27,SLT,4,280,160
IC1041,2024-07-27,ICNG,6,480,240
SPR2022,2024-07-27,ICNG,6,480,240
SPR2004,2024-07-27,ICNG,8,640,320
IC1036,2024-07-27,VIRM,6,540,240
SPR2011,2024-07-27,VIRM,8,720,320
SPR2015,2024-07-27,SLT,6,420,240
IC1024,2024-07-27,VIRM,8,720,320
IC1004,2024-07-27,SLT,8,560,320
SPR2000,2024-07-27,DDZ,6,510,240
SPR2009,2024-07-27,ICNG,8,640,320
SPR2007,2024-07-27,VIRM,6,540,240
SPR2002,2024-07-27,ICNG,8,640,320
IC1021,2024-07-27,SLT,6,420,240
IC1007,2024-07-27,DDZ,8,680,320
SPR2024,2024-07-27,DDZ,4,340,160
IC1003,2024-07-28,VIRM,8,720,320
IC1033,2024-07-28,DDZ,6,510,240
SPR2018,2024-07-28,VIRM,6,540,240
IC1047,2024-07-28,VIRM,6,540,240
IC1006,2024-07-28,VIRM,8,720,320
IC1012,2024-07-28,ICNG,8,640,320
IC1042,2024-07-28,ICNG,4,320,160
IC1017,2024-07-28,ICNG,6,480,240
IC1005,2024-07-28,DDZ,6,510,240
IC1008,2024-07-28,ICNG,6,480,240
SPR2006,2024-07-28,VIRM,8,720,320
IC1036,2024-07-28,ICNG,4,320,160
SPR2011,2024-07-28,DDZ,6,510,240
SPR2004,2024-07-28,SLT,4,280,160
IC1011,2024-07-28,DDZ,6,510,240
IC1020,2024-07-28,ICNG,8,640,320
SPR2022,2024-07-28,DDZ,6,510,240
IC1015,2024-07-28,VIRM,4,360,160
IC1039,2024-07-28,SLT,4,280,160
IC1019,2024-07-28,SLT,4,280,160
IC1044,2024-07-28,DDZ,6,510,240
IC1004,2024-07-28,DDZ,6,510,240
IC1007,2024-07-28,DDZ,6,510,240
SPR2024,2024-07-28,VIRM,4,360,160
SPR2017,2024-07-28,VIRM,8,720,320
IC1027,2024-07-28,ICNG,8,640,320
SPR2025,2024-07-28,DDZ,8,680,320
SPR2027,2024-07-28,VIRM,4,360,160
IC1032,2024-07-28,VIRM,6,540,240
IC1034,2024-07-28,SLT,4,280,160
SPR2023,2024-07-28,ICNG,8,640,320
IC1025,2024-07-28,DDZ,6,510,240
IC1023,2024-07-28,ICNG,6,480,240
IC1038,2024-07-28,DDZ,8,680,320
IC1024,2024-07-28,ICNG,8,640,320
SPR2001,2024-07-28,DDZ,6,510,240
IC1046,2024-07-28,VIRM,6,540,240
SPR2007,2024-07-28,DDZ,4,340,160
IC1043,2024-07-28,DDZ,4,340,160
SPR2012,2024-07-28,DDZ,4,340,160
IC1015,2024-07-29,DDZ,4,340,160
IC1006,2024-07-29,DDZ,8,680,320
SPR2020,2024-07-29,VIRM,4,360,160
SPR2019,2024-07-29,SLT,4,280,160
IC1017,2024-07-29,DDZ,4,340,160
SPR2011,2024-07-29,SLT,4,280,160
SPR2013,2024-07-29,SLT,8,560,320
SPR2015,2024-07-29,DDZ,6,510,240
IC1025,2024-07-29,SLT,8,560,320
IC1035,2024-07-29,VIRM,8,720,320
SPR2001,2024-07-29,DDZ,6,510,240
IC1032,2024-07-29,DDZ,4,340,160
IC1049,2024-07-29,DDZ,8,680,320
SPR2003,2024-07-29,SLT,8,560,320
SPR2028,2024-07-29,ICNG,4,320,160
IC1002,2024-07-29,VIRM,4,360,160
IC1045,2024-07-29,SLT,6,420,240
IC1013,2024-07-29,SLT,8,560,320
SPR2029,2024-07-29,VIRM,6,540,240
SPR2002,2024-07-29,DDZ,4,340,160
SPR2010,2024-07-29,ICNG,8,640,320
IC1023,2024-07-29,SLT,4,280,160
IC1001,2024-07-29,ICNG,6,480,240
SPR2024,2024-07-29,ICNG,8,640,320
SPR2005,2024-07-29,DDZ,4,340,160
IC1026,2024-07-29,VIRM,8,720,320
IC1011,2024-07-29,VIRM,8,720,320
IC1018,2024-07-29,ICNG,6,480,240
IC1027,2024-07-29,DDZ,8,680,320
IC1036,2024-07-29,DDZ,6,510,240
IC1034,2024-07-29,SLT,6,420,240
IC1043,2024-07-29,VIRM,8,720,320
IC1004,2024-07-29,VIRM,8,720,320
IC1016,2024-07-29,VIRM,8,720,320
IC1038,2024-07-29,VIRM,8,720,320
SPR2006,2024-07-29,ICNG,8,640,320
IC1046,2024-07-29,SLT,8,560,320
SPR2018,2024-07-29,ICNG,4,320,160
IC1041,2024-07-29,ICNG,6,480,240
IC1047,2024-07-29,VIRM,8,720,320
SPR2020,2024-07-30,SLT,4,280,160
SPR2005,2024-07-30,ICNG,4,320,160
SPR2014,2024-07-30,SLT,4,280,160
IC1008,2024-07-30,DDZ,4,340,160
IC1045,2024-07-30,SLT,6,420,240
IC1032,2024-07-30,DDZ,4,340,160
IC1039,2024-07-30,DDZ,8,680,320
SPR2006,2024-07-30,SLT,6,420,240
IC1024,2024-07-30,SLT,6,420,240
IC1041,2024-07-30,DDZ,8,680,320
SPR2028,2024-07-30,VIRM,4,360,160
IC1007,2024-07-30,VIRM,8,720,320
SPR2009,2024-07-30,VIRM,6,540,240
IC1028,2024-07-30,VIRM,4,360,160
IC1030,2024-07-30,SLT,6,420,240
SPR2007,2024-07-30,ICNG,4,320,160
SPR2012,2024-07-30,DDZ,6,510,240
IC1023,2024-07-30,VIRM,6,540,240
IC1015,2024-07-30,DDZ,8,680,320
IC1044,2024-07-30,DDZ,4,340,160
IC1001,2024-07-30,VIRM,6,540,240
SPR2018,2024-07-30,VIRM,8,720,320
IC1046,2024-07-30,VIRM,8,720,320
IC1018,2024-07-30,VIRM,6,540,240
SPR2025,2024-07-30,DDZ,8,680,320
IC1012,2024-07-30,DDZ,6,510,240
SPR2022,2024-07-30,VIRM,4,360,160
SPR2001,2024-07-30,VIRM,6,540,240
IC1017,2024-07-30,DDZ,6,510,240
IC1016,2024-07-30,DDZ,4,340,160
IC1004,2024-07-30,VIRM,8,720,320
IC1035,2024-07-30,VIRM,8,720,320
IC1019,2024-07-30,ICNG,4,320,160
IC1026,2024-07-30,ICNG,4,320,160
IC1009,2024-07-30,SLT,8,560,320
SPR2027,2024-07-30,VIRM,8,720,320
IC1025,2024-07-30,VIRM,6,540,240
SPR2013,2024-07-30,ICNG,8,640,320
SPR2024,2024-07-30,ICNG,8,640,320
IC1036,2024-07-30,DDZ,4,340,160
SPR2001,2024-07-31,DDZ,8,680,320
SPR2026,2024-07-31,SLT,4,280,160
IC1014,2024-07-31,ICNG,6,480,240
SPR2020,2024-07-31,ICNG,8,640,320
SPR2018,2024-07-31,VIRM,6,540,240
SPR2028,2024-07-31,SLT,8,560,320
IC1026,2024-07-31,SLT,4,280,160
IC1032,2024-07-31,DDZ,4,340,160
IC1005,2024-07-31,SLT,6,420,240
IC1003,2024-07-31,SLT,6,420,240
IC1018,2024-07-31,SLT,4,280,160
IC1022,2024-07-31,ICNG,4,320,160
SPR2004,2024-07-31,DDZ,4,340,160
IC1016,2024-07-31,VIRM,4,360,160
IC1043,2024-07-31,ICNG,4,320,160
SPR2009,2024-07-31,ICNG,8,640,320
IC1020,2024-07-31,SLT,8,560,320
IC1004,2024-07-31,SLT,8,560,320
IC1048,2024-07-31,DDZ,4,340,160
IC1001,2024-07-31,SLT,4,280,160
IC1012,2024-07-31,VIRM,6,540,240
IC1046,2024-07-31,VIRM,6,540,240
IC1023,2024-07-31,VIRM,8,720,320
IC1047,2024-07-31,VIRM,4,360,160
IC1007,2024-07-31,VIRM,4,360,160
IC1040,2024-07-31,SLT,6,420,240
SPR2025,2024-07-31,DDZ,6,510,240
SPR2021,2024-07-31,SLT,6,420,240
SPR2000,2024-07-31,SLT,6,420,240
IC1002,2024-07-31,VIRM,4,360,160
SPR2016,2024-07-31,SLT,4,280,160
IC1044,2024-07-31,VIRM,8,720,320
IC1034,2024-07-31,SLT,8,560,320
IC1021,2024-07-31,VIRM,8,720,320
SPR2002,2024-07-31,SLT,6,420,240
SPR2006,2024-07-31,VIRM,8,720,320
SPR2024,2024-07-31,ICNG,4,320,160
SPR2014,2024-07-31,VIRM,8,720,320
IC1049,2024-07-31,ICNG,4,320,160
IC1015,2024-07-31,ICNG,6,480,240
IC1024,2024-08-01,SLT,8,560,320
SPR2011,2024-08-01,DDZ,4,340,160
IC1001,2024-08-01,ICNG,4,320,160
SPR2016,2024-08-01,VIRM,4,360,160
SPR2021,2024-08-01,VIRM,8,720,320
IC1015,2024-08-01,VIRM,6,540,240
IC1019,2024-08-01,SLT,8,560,320
IC1021,2024-08-01,VIRM,8,720,320
SPR2017,2024-08-01,ICNG,4,320,160
IC1040,2024-08-01,DDZ,6,510,240
IC1036,2024-08-01,ICNG,8,640,320
SPR2005,2024-08-01,ICNG,8,640,320
IC1034,2024-08-01,DDZ,8,680,320
SPR2010,2024-08-01,SLT,4,280,160
IC1029,2024-08-01,SLT,6,420,240
SPR2012,2024-08-01,DDZ,8,680,320
SPR2006,2024-08-01,SLT,8,560,320
SPR2002,2024-08-01,ICNG,8,640,320
SPR2020,2024-08-01,ICNG,6,480,240
SPR2015,2024-08-01,VIRM,4,360,160
IC1025,2024-08-01,DDZ,4,340,160
IC1038,2024-08-01,DDZ,6,510,240
IC1030,2024-08-01,VIRM,8,720,320
IC1023,2024-08-01,DDZ,4,340,160
IC1006,2024-08-01,VIRM,4,360,160
SPR2007,2024-08-01,VIRM,8,720,320
SPR2028,2024-08-01,SLT,6,420,240
IC1012,2024-08-01,DDZ,4,340,160
IC1032,2024-08-01,DDZ,6,510,240
SPR2025,2024-08-01,SLT,6,420,240
SPR2022,2024-08-01,VIRM,8,720,320
IC1037,2024-08-01,ICNG,4,320,160
IC1000,2024-08-01,DDZ,8,680,320
IC1002,2024-08-01,ICNG,6,480,240
IC1011,2024-08-01,SLT,4,280,160
IC1009,2024-08-01,VIRM,4,360,160
IC1027,2024-08-01,DDZ,8,680,320
SPR2013,2024-08-01,DDZ,4,340,160
IC1033,2024-08-01,VIRM,4,360,160
SPR2001,2024-08-01,VIRM,8,720,320
SPR2021,2024-08-02,SLT,6,420,240
SPR2015,2024-08-02,DDZ,6,510,240
IC1012,2024-08-02,SLT,4,280,160
SPR2011,2024-08-02,DDZ,6,510,240
IC1021,2024-08-02,ICNG,4,320,160
IC1038,2024-08-02,ICNG,4,320,160
SPR2023,2024-08-02,DDZ,4,340,160
IC1043,2024-08-02,SLT,8,560,320
SPR2026,2024-08-02,DDZ,8,680,320
SPR2008,2024-08-02,ICNG,4,320,160
IC1032,2024-08-02,ICNG,6,480,240
IC1033,2024-08-02,SLT,6,420,240
IC1001,2024-08-02,SLT,4,280,160
IC1025,2024-08-02,VIRM,6,540,240
SPR2002,2024-08-02,SLT,6,420,240
IC1029,2024-08-02,DDZ,8,680,320
SPR2005,2024-08-02,VIRM,4,360,160
IC1026,2024-08-02,ICNG,4,320,160
SPR2001,2024-08-02,VIRM,4,360,160
IC1008,2024-08-02,ICNG,6,480,240
IC1031,2024-08-02,DDZ,8,680,320
IC1006,2024-08-02,VIRM,8,720,320
IC1034,2024-08-02,DDZ,4,340,160
SPR2006,2024-08-02,SLT,4,280,160
SPR2018,2024-08-02,ICNG,4,320,160
SPR2004,2024-08-02,DDZ,6,510,240
IC1028,2024-08-02,ICNG,6,480,240
SPR2016,2024-08-02,DDZ,4,340,160
IC1022,2024-08-02,SLT,8,560,320
IC1017,2024-08-02,ICNG,8,640,320
IC1013,2024-08-02,DDZ,4,340,160
SPR2013,2024-08-02,SLT,6,420,240
IC1010,2024-08-02,VIRM,8,720,320
IC1039,2024-08-02,SLT,4,280,160
IC1030,2024-08-02,SLT,4,280,160
IC1044,2024-08-02,ICNG,4,320,160
IC1045,2024-08-02,SLT,8,560,320
SPR2028,2024-08-02,ICNG,8,640,320
IC1040,2024-08-02,DDZ,8,680,320
SPR2010,2024-08-02,SLT,8,560,320
IC1015,2024-08-03,DDZ,8,680,320
IC1005,2024-08-03,VIRM,6,540,240
SPR2005,2024-08-03,SLT,8,560,320
SPR2010,2024-08-03,VIRM,4,360,160
IC1013,2024-08-03,SLT,6,420,240
IC1028,2024-08-03,VIRM,6,540,240
SPR2016,2024-08-03,SLT,8,560,320
IC1003,2024-08-03,SLT,8,560,320
SPR2026,2024-08-03,VIRM,8,720,320
IC1002,2024-08-03,DDZ,8,680,320
IC1000,2024-08-03,SLT,4,280,160
SPR2018,2024-08-03,SLT,8,560,320
IC1042,2024-08-03,ICNG,4,320,160
SPR2023,2024-08-03,ICNG,6,480,240
SPR2011,2024-08-03,ICNG,8,640,320
IC1038,2024-08-03,DDZ,6,510,240
SPR2017,2024-08-03,DDZ,4,340,160
IC1036,2024-08-03,VIRM,6,540,240
IC1017,2024-08-03,SLT,4,280,160
SPR2025,2024-08-03,SLT,4,280,160
SPR2008,2024-08-03,DDZ,6,510,240
IC1016,2024-08-03,VIRM,6,540,240
IC1007,2024-08-03,ICNG,8,640,320
IC1034,2024-08-03,DDZ,4,340,160
IC1011,2024-08-03,DDZ,6,510,240
IC1010,2024-08-03,ICNG,4,320,160
IC1037,2024-08-03,SLT,8,560,320
SPR2014,2024-08-03,SLT,8,560,320
IC1021,2024-08-03,ICNG,6,480,240
SPR2002,2024-08-03,ICNG,8,640,320
SPR2012,2024-08-03,SLT,6,420,240
IC1033,2024-08-03,DDZ,6,510,240
IC1031,2024-08-03,ICNG,4,320,160
IC1008,2024-08-03,DDZ,6,510,240
SPR2022,2024-08-03,VIRM,8,720,320
SPR2007,2024-08-03,SLT,8,560,320
IC1009,2024-08-03,VIRM,8,720,320
IC1043,2024-08-03,VIRM,6,540,240
SPR2013,2024-08-03,DDZ,4,340,160
IC1030,2024-08-03,DDZ,8,680,320
IC1047,2024-08-04,DDZ,8,680,320
SPR2005,2024-08-04,SLT,4,280,160
IC1030,2024-08-04,SLT,6,420,240
IC1017,2024-08-04,SLT,8,560,320
SPR2010,2024-08-04,VIRM,8,720,320
IC1019,2024-08-04,DDZ,4,340,160
IC1014,2024-08-04,ICNG,8,640,320
IC1007,2024-08-04,DDZ,6,510,240
IC1022,2024-08-04,VIRM,6,540,240
IC1013,2024-08-04,VIRM,6,540,240
IC1034,2024-08-04,SLT,8,560,320
IC1039,2024-08-04,SLT,4,280,160
IC1005,2024-08-04,ICNG,4,320,160
SPR2015,2024-08-04,SLT,6,420,240
SPR2023,2024-08-04,VIRM,6,540,240
IC1032,2024-08-04,SLT,6,420,240
IC1038,2024-08-04,SLT,8,560,320
IC1024,2024-08-04,ICNG,4,320,160
IC1001,2024-08-04,ICNG,6,480,240
IC1042,2024-08-04,VIRM,8,720,320
SPR2011,2024-08-04,VIRM,8,720,320
IC1018,2024-08-04,SLT,6,420,240
IC1048,2024-08-04,DDZ,6,510,240
SPR2019,2024-08-04,VIRM,6,540,240
SPR2028,2024-08-04,ICNG,8,640,320
IC1010,2024-08-04,ICNG,8,640,320
IC1029,2024-08-04,DDZ,6,510,240
SPR2013,2024-08-04,SLT,6,420,240
SPR2020,2024-08-04,SLT,4,280,160
